Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Gpu,OpSys,Weight,SSD,HDD,Flash,Hybrid,Price_rupees
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,2.4,0,500,0,0,43134.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.0,128,1000,0,0,126735.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,Intel,Windows 10,2.0,256,0,0,0,69825.0
Others,Notebook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.25,256,0,0,0,161175.0
Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.7,256,0,0,0,104895.0
Lenovo,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,Nvidia,Windows 10,2.5,1000,0,0,0,346395.0
Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,Intel,Chrome OS,1.68,0,0,32,0,34650.0
Others,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,0.81,256,0,0,0,173145.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,Intel,Windows 10,1.86,256,0,0,0,56595.0
Dell,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.6,256,0,0,0,118304.55
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,others,16,Nvidia,Windows 7,3.0,256,0,0,0,460845.0
Lenovo,Netbook,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Windows 10,1.4,128,0,0,0,49875.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,Intel,Windows 10,1.84,256,0,0,0,199500.0
Asus,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4,Nvidia,No OS,2.45,0,1000,0,0,60795.0
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.7,180,0,0,0,115080.0
Asus,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4,Intel,Windows 10,2.37,256,0,0,0,89239.5
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,others,8,Intel,Windows 10,1.3,256,0,0,0,125895.0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,115395.0
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,Nvidia,Windows 7,2.59,256,0,0,0,163905.0
Dell,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,4.42,256,1000,0,0,301243.94999999995
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.1,256,0,0,0,62895.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.5,128,1000,0,0,110040.0
Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16,Intel,Windows 10,1.18,256,0,0,0,195195.0
Others,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,Intel,Chrome OS,1.1,256,0,0,0,163695.0
Asus,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.2,256,0,0,0,118545.0
Dell,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,1.65,0,500,0,0,89145.0
Acer,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.6,128,0,0,0,68775.0
Asus,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Nvidia,Windows 10,2.8,0,1000,0,0,49385.7
Dell,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.72,128,1000,0,0,115395.0
Others,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.31,256,0,0,0,167895.0
Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Linux,2.1,0,1000,0,0,31290.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,AMD,Windows 10,2.3,256,0,0,0,124033.34999999999
Others,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,AMD,Windows 10,1.71,256,0,0,0,188895.0
Others,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.75,128,0,0,0,107100.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.62,0,1000,0,0,115395.0
HP,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.26,256,0,0,0,130620.0
Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,Nvidia,Windows 10,2.3,0,2000,0,0,88095.0
Lenovo,Notebook,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,Nvidia,Windows 7,2.5,512,0,0,0,248850.0
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,1.8,128,0,0,0,66780.0
Others,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,1.95,512,0,0,0,304395.0
Asus,Notebook,15.6,1920x1080,others,8,Intel,Windows 10,2.0,128,0,0,0,61099.5
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,Nvidia,Windows 10,4.42,1000,1000,0,0,376824.0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,4.3,256,1000,0,0,246750.0
Others,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16,Nvidia,Windows 10,1.47,512,0,0,0,185220.0
Lenovo,Notebook,15.6,1366x768,others,8,Intel,No OS,2.2,0,1000,0,0,34545.0
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.7,512,0,0,0,241395.0
MSI,Gaming,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,1.6,256,1000,0,0,198555.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,114345.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4,Nvidia,Windows 10,2.4,0,1000,0,0,104895.0
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,4.2,256,1000,0,0,241395.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.62,256,0,0,0,103425.0
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.24,128,1000,0,0,140595.0
Others,Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Windows 10,1.22,0,0,32,0,21304.5
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.37,512,0,0,0,206850.0
Lenovo,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,AMD,Windows 10,2.08,256,0,0,0,100695.0
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,Intel,Mac OS X,0.92,0,0,512,0,122325.0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.42,256,0,0,0,244650.0
Asus,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Windows 10,1.63,0,0,32,0,31395.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.95,128,0,0,0,85050.0
Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.38,256,0,0,0,141645.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,AMD,Windows 10,2.0,256,0,0,0,77595.0
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,3.14,256,0,0,0,216814.5
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.37,256,0,0,0,115395.0
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.29,256,0,0,0,157395.0
Dell,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.06,256,0,0,0,183645.0
Dell,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Windows 10,1.63,128,0,0,0,78120.0
HP,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,Intel,Windows 10,1.26,256,0,0,0,145845.0
Others,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.1,0,500,0,0,81900.0
HP,Notebook,15.6,1366x768,others,8,AMD,Windows 10,2.04,0,2000,0,0,66045.0
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.62,512,0,0,0,176295.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Nvidia,Windows 10,2.4,0,1000,0,0,63945.0
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,AMD,Windows 10,3.74,0,1000,0,0,183645.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.9,512,1000,0,0,253575.0
Others,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,0.81,256,0,0,0,157395.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,1.98,0,1000,0,0,100905.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,AMD,Windows 10,2.18,256,0,0,0,82930.04999999999
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.32,256,0,0,0,195195.0
Others,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,others,16,Intel,Windows 10,1.29,512,0,0,0,188895.0
HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.23,0,0,16,0,40425.0
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,4.36,128,1000,0,0,263027.1
Dell,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,1.76,0,500,0,0,79275.0
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,2.1,0,500,0,0,51439.5
Others,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.25,128,0,0,0,114450.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.13,512,0,0,0,262395.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.4,256,0,0,0,125895.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.13,0,0,256,0,196875.0
Others,Notebook,14.0,1366x768,others,4,Intel,Windows 10,1.75,128,0,0,0,52395.0
Asus,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.1,256,0,0,0,142590.0
Dell,Notebook,14.0,1366x768,Intel Core i3 6006U 2GHz,4,Intel,Windows 10,1.76,0,500,0,0,61425.0
Acer,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.35,0,0,32,0,37275.0
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,Intel,Windows 10,1.5,128,0,0,0,64995.0
Others,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,Nvidia,Windows 10,3.49,512,0,0,0,577395.0
Lenovo,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16,Intel,Windows 10,1.1,512,0,0,0,220395.0
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Nvidia,Linux,2.1,0,1000,0,0,54495.0
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.7,256,0,0,0,124530.0
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,Intel,Windows 10,1.32,256,0,0,0,173250.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,3.21,256,1000,0,0,291336.15
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.9,256,1000,0,0,253995.0
Others,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.0,0,500,0,0,70245.0
Lenovo,Notebook,14.0,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4,Intel,Chrome OS,1.5,0,0,16,0,34125.0
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.3,0,128,0,0,61950.0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.73,512,1000,0,0,188895.0
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,Nvidia,Windows 10,4.42,512,1000,0,0,322653.45
HP,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,Nvidia,Windows 10,2.63,0,1000,0,0,95550.0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.18,128,0,0,0,74968.95
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 7,1.54,512,0,0,0,196350.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,AMD,Windows 10,2.18,256,0,0,0,77595.0
HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Chrome OS,1.4,0,0,32,0,64575.0
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Nvidia,Windows 10,1.45,512,0,0,0,107730.0
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.28,256,0,0,0,239085.0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Intel,Windows 10,1.54,512,0,0,0,154140.0
HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,No OS,1.86,128,0,0,0,31395.0
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.1,128,1000,0,0,199395.0
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,AMD,Linux,2.83,0,1000,0,0,90825.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,1.96,256,0,0,0,199815.0
Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.3,256,0,0,0,82635.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.9,128,0,0,0,99225.0
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Windows 10,2.0,0,1000,0,0,47145.0
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,8,Intel,Windows 10,1.28,256,0,0,0,268695.0
Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.62,0,1000,0,0,68145.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,Intel,No OS,2.2,0,1000,0,0,49245.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,2.3,0,1000,0,0,89319.3
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,AMD,Windows 10,1.84,256,0,0,0,141645.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.05,128,0,0,0,134925.0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,No OS,2.5,0,1000,0,0,106785.0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7660U 2.5GHz,16,Intel,Windows 10,1.29,512,0,0,0,235200.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,Intel,Windows 10,2.07,0,500,0,0,95550.0
Others,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,Intel,Windows 10,1.2,256,0,0,0,114975.0
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.37,256,0,0,0,204750.0
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.56,256,0,0,0,94710.0
Dell,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Windows 10,2.23,0,1000,0,0,186690.0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.38,0,500,0,0,110775.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,AMD,No OS,2.2,0,1000,0,0,50295.0
Others,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,2.0,256,0,0,0,145740.0
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,1.44,180,0,0,0,77175.0
Others,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,Nvidia,Windows 10,1.23,256,0,0,0,194145.0
Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,Intel,Windows 10,1.6,256,0,0,0,177450.0
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,Intel,Linux,2.0,0,1000,0,0,41893.950000000004
Others,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,Nvidia,Windows 10,1.28,256,0,0,0,98175.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Nvidia,Windows 10,2.18,128,1000,0,0,95812.5
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.04,256,0,0,0,88095.0
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.28,256,0,0,0,178500.0
HP,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,2.3,0,500,0,0,71904.0
Asus,Notebook,14.1,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,Intel,Windows 10,1.65,0,0,32,0,36540.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,Nvidia,Windows 10,2.2,0,1000,0,0,70245.0
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,Intel,Windows 10,2.2,0,500,0,0,38745.0
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.28,256,0,0,0,188895.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,AMD,Linux,2.18,0,1000,0,0,47848.5
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12,Nvidia,Windows 10,2.2,128,1000,0,0,143839.5
Acer,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,Intel,Chrome OS,1.25,0,0,32,0,31185.0
Lenovo,Notebook,17.3,1600x900,others,4,AMD,Windows 10,2.8,0,500,0,0,39795.0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.95,128,0,0,0,132825.0
HP,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.42,256,0,0,0,146895.0
Others,Ultrabook,15.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.17,256,0,0,0,178395.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.32,256,0,0,0,188895.0
MSI,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,Nvidia,Windows 10,2.43,512,2000,0,0,278145.0
Others,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.05,256,0,0,0,154875.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,Nvidia,Linux,2.62,0,1000,0,0,97545.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.04,0,1000,0,0,94500.0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,AMD,Windows 10,2.18,0,1000,0,0,64470.0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,Intel,Windows 10,1.9,0,500,0,0,98175.0
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,8,Intel,Windows 10,1.24,512,0,0,0,211375.5
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,Nvidia,Windows 10,3.58,512,0,0,0,134295.0
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7Y75 1.3GHz,16,Intel,Windows 10,1.22,256,0,0,0,173145.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.13,0,0,256,0,215145.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.95,512,0,0,0,206113.95
Others,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,Intel,Windows 10,1.08,512,0,0,0,220395.0
HP,Netbook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,1.26,512,0,0,0,155715.0
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,4,Intel,Chrome OS,2.2,0,0,16,0,37695.0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,Nvidia,Windows 10,2.6,128,1000,0,0,82845.0
Others,Ultrabook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,Intel,Windows 10,0.98,512,0,0,0,199395.0
Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,Intel,Windows 10,1.6,256,0,0,0,126525.0
HP,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,Intel,Windows 10,1.09,240,0,0,0,325500.0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6,Nvidia,Windows 10,2.2,256,0,0,0,82845.0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,Nvidia,Windows 10,2.04,256,0,0,0,106993.95
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,Intel,Windows 10,2.4,0,1000,0,0,52395.0
Lenovo,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,Intel,Windows 10,1.44,128,0,0,0,92505.0
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,Intel,Windows 10,1.49,256,0,0,0,100800.0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.7,256,1000,0,0,167895.0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,Nvidia,Windows 10,2.6,128,1000,0,0,141645.0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,Nvidia,Windows 10,2.2,128,1000,0,0,117590.55
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,AMD,Windows 10,2.18,0,1000,0,0,71923.95
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,AMD,Windows 10,1.84,256,0,0,0,136183.95
